step,node
10555,14
10556,17
10557,1
10558,4
10559,17
10560,18
10561,17
10562,28
10563,16
10564,13
10565,3
10566,30
10567,12
10568,13
10569,4
10570,18
10571,4
10572,10
10573,1
10574,4
10575,1
10576,24
10577,1
10578,24
10579,4
10580,24
10581,26
10582,3
10583,12
10584,4
10585,17
10586,14
10587,28
10588,14
10589,28
10590,14
10591,17
10592,28
10593,14
10594,28
10595,17
10596,4
10597,18
10598,29
10599,12
10600,29
10601,18
10602,29
10603,12
10604,26
10605,12
10606,13
10607,14
10608,17
10609,18
10610,29
10611,12
10612,13
10613,4
10614,17
10615,12
10616,29
10617,12
10618,26
10619,12
10620,13
10621,14
10622,28
10623,14
10624,13
10625,3
10626,26
10627,24
10628,26
10629,12
10630,13
10631,3
10632,12
10633,4
10634,24
10635,4
10636,12
10637,26
10638,24
10639,26
10640,12
10641,13
10642,4
10643,10
10644,24
10645,4
10646,1
10647,4
10648,17
10649,14
10650,17
10651,12
10652,3
10653,26
10654,3
10655,30
10656,12
10657,29
10658,18
10659,17
10660,1
10661,17
10662,4
10663,13
10664,14
10665,13
10666,4
10667,16
10668,3
10669,13
10670,16
10671,13
10672,12
10673,13
10674,3
10675,16
10676,1
10677,4
10678,10
10679,4
10680,1
10681,24
10682,26
10683,24
10684,10
10685,24
10686,10
10687,24
10688,10
10689,24
10690,1
10691,4
10692,1
10693,24
10694,26
10695,3
10696,30
10697,12
10698,4
10699,17
10700,28
10701,16
10702,4
10703,28
10704,17
10705,28
10706,4
10707,18
10708,4
10709,17
10710,12
10711,4
10712,10
10713,1
10714,17
10715,14
10716,13
10717,4
10718,17
10719,28
10720,17
10721,1
10722,4
10723,16
10724,22
10725,16
10726,10
10727,4
10728,17
10729,14
10730,8
10731,11
10732,8
10733,5
10734,15
10735,11
10736,8
10737,6
10738,5
10739,8
10740,5
10741,15
10742,25
10743,21
10744,25
10745,2
10746,9
10747,2
10748,6
10749,27
10750,6
10751,8
10752,6
10753,7
10754,19
10755,8
10756,23
10757,8
10758,5
10759,23
10760,8
10761,6
10762,11
10763,8
10764,14
10765,17
10766,12
10767,17
10768,18
10769,17
10770,4
10771,13
10772,14
10773,8
10774,23
10775,21
10776,25
10777,21
10778,15
10779,5
10780,6
10781,27
10782,19
10783,8
10784,19
10785,27
10786,19
10787,8
10788,5
10789,23
10790,21
10791,15
10792,21
10793,15
10794,21
10795,23
10796,6
10797,5
10798,23
10799,5
10800,23
10801,9
10802,25
10803,2
10804,25
10805,2
10806,23
10807,6
10808,11
10809,8
10810,11
10811,15
10812,11
10813,15
10814,9
10815,15
10816,9
10817,25
10818,21
10819,23
10820,2
10821,9
10822,2
10823,25
10824,15
10825,21
10826,15
10827,5
10828,23
10829,8
10830,6
10831,11
10832,6
10833,8
10834,6
10835,20
10836,2
10837,23
10838,21
10839,15
10840,23
10841,15
10842,5
10843,6
10844,7
10845,19
10846,8
10847,19
10848,2
10849,6
10850,23
10851,8
10852,23
10853,8
10854,14
10855,17
10856,14
10857,28
10858,4
10859,16
10860,22
10861,16
10862,3
10863,26
10864,3
10865,12
10866,17
10867,14
10868,17
10869,14
10870,13
10871,3
10872,13
10873,4
10874,18
10875,29
10876,12
10877,13
10878,16
10879,12
10880,13
10881,3
10882,30
10883,3
10884,30
10885,3
10886,26
10887,24
10888,10
10889,1
10890,4
10891,24
10892,1
10893,17
10894,28
10895,17
10896,1
10897,10
10898,24
10899,10
10900,1
10901,10
10902,4
10903,13
10904,14
10905,17
10906,18
10907,4
10908,12
10909,30
10910,12
10911,3
10912,26
10913,12
10914,16
10915,3
10916,12
10917,30
10918,3
10919,12
10920,26
10921,3
10922,12
10923,17
10924,14
10925,13
10926,3
10927,16
10928,13
10929,16
10930,1
10931,10
10932,16
10933,28
10934,16
10935,4
10936,18
10937,17
10938,14
10939,28
10940,14
10941,13
10942,4
10943,10
10944,16
10945,3
10946,30
10947,3
10948,30
10949,12
10950,30
10951,12
10952,26
10953,24
10954,4
10955,13
10956,16
10957,1
10958,24
10959,10
10960,24
10961,4
10962,16
10963,13
10964,3
10965,13
10966,16
10967,12
10968,16
10969,1
10970,4
10971,13
10972,12
10973,29
10974,12
10975,26
10976,24
10977,1
10978,24
10979,10
10980,16
10981,3
10982,30
10983,12
10984,3
10985,12
10986,3
10987,16
10988,28
10989,17
10990,28
10991,4
10992,10
10993,16
10994,1
10995,4
10996,17
10997,18
10998,29
10999,12
11000,3
11001,12
11002,16
11003,10
11004,1
11005,10
11006,4
11007,12
11008,16
11009,13
11010,4
11011,24
11012,26
11013,12
11014,30
11015,3
11016,13
11017,16
11018,28
11019,4
11020,16
11021,13
11022,14
11023,8
11024,19
11025,8
11026,6
11027,5
11028,27
11029,19
11030,8
11031,19
11032,8
11033,6
11034,5
11035,6
11036,11
11037,6
11038,20
11039,6
11040,5
11041,8
11042,19
11043,2
11044,20
11045,2
11046,6
11047,7
11048,19
11049,8
11050,5
11051,23
11052,5
11053,8
11054,5
11055,8
11056,23
11057,6
11058,20
11059,2
11060,19
11061,8
11062,5
11063,23
11064,21
11065,23
11066,9
11067,15
11068,11
11069,15
11070,23
11071,21
11072,23
11073,6
11074,27
11075,5
11076,23
11077,6
11078,7
11079,25
11080,7
11081,19
11082,8
11083,23
11084,6
11085,27
11086,5
11087,27
11088,5
11089,8
11090,14
11091,28
11092,14
11093,28
11094,4
11095,24
11096,26
11097,3
11098,12
11099,30
11100,3
11101,12
11102,29
11103,18
11104,4
11105,1
11106,4
11107,10
11108,16
11109,3
11110,26
11111,24
11112,26
11113,24
11114,26
11115,3
11116,12
11117,16
11118,12
11119,4
11120,16
11121,1
11122,17
11123,14
11124,28
11125,17
11126,18
11127,17
11128,1
11129,24
11130,4
11131,16
11132,4
11133,10
11134,4
11135,17
11136,4
11137,18
11138,29
11139,12
11140,30
11141,3
11142,26
11143,24
11144,10
11145,16
11146,22
11147,16
11148,10
11149,16
11150,28
11151,17
11152,18
11153,4
11154,18
11155,17
11156,14
11157,13
11158,3
11159,30
11160,12
11161,4
11162,1
11163,4
11164,10
11165,1
11166,10
11167,24
11168,26
11169,24
11170,10
11171,1
11172,24
11173,10
11174,4
11175,1
11176,10
11177,24
11178,10
11179,16
11180,3
11181,16
11182,1
11183,10
11184,4
11185,17
11186,14
11187,8
11188,19
11189,2
11190,25
11191,21
11192,15
11193,11
11194,6
11195,20
11196,6
11197,7
11198,19
11199,7
11200,6
11201,20
11202,2
11203,19
11204,7
11205,25
11206,7
11207,15
11208,7
11209,15
11210,23
11211,8
11212,14
11213,13
11214,4
11215,28
11216,16
11217,1
11218,17
11219,4
11220,13
11221,4
11222,28
11223,4
11224,24
11225,1
11226,4
11227,28
11228,4
11229,12
11230,16
11231,28
11232,17
11233,14
11234,28
11235,4
11236,17
11237,12
11238,17
11239,28
11240,17
11241,12
11242,26
11243,3
11244,30
11245,12
11246,17
11247,1
11248,24
11249,4
11250,17
11251,1
11252,16
11253,28
11254,17
11255,28
11256,4
11257,13
11258,4
11259,16
11260,4
11261,12
11262,4
11263,16
11264,28
11265,17
11266,4
11267,17
11268,4
11269,18
11270,29
11271,12
11272,3
11273,16
11274,3
11275,12
11276,13
11277,12
11278,29
11279,12
11280,29
11281,18
11282,4
11283,18
11284,4
11285,24
11286,26
11287,12
11288,30
11289,3
11290,30
11291,3
11292,26
11293,12
11294,4
11295,16
11296,3
11297,30
11298,12
11299,3
11300,30
11301,3
11302,13
11303,3
11304,12
11305,3
11306,13
11307,3
11308,12
11309,26
11310,3
11311,12
11312,29
11313,12
11314,13
11315,4
11316,10
11317,16
11318,3
11319,12
11320,30
11321,12
11322,17
11323,28
11324,17
11325,14
11326,28
11327,17
11328,1
11329,10
11330,4
11331,24
11332,4
11333,1
11334,10
11335,16
11336,10
11337,1
11338,24
11339,10
11340,16
11341,3
11342,30
11343,3
11344,26
11345,3
11346,12
11347,26
11348,24
11349,1
11350,16
11351,10
11352,16
11353,12
11354,16
11355,28
11356,4
11357,13
11358,16
11359,10
11360,4
11361,1
11362,4
11363,12
11364,4
11365,17
11366,12
11367,16
11368,22
11369,16
11370,12
11371,30
11372,3
11373,13
11374,3
11375,26
11376,24
11377,1
11378,4
11379,16
11380,22
11381,16
11382,1
11383,24
11384,10
11385,24
11386,4
11387,18
11388,4
11389,28
11390,16
11391,13
11392,12
11393,3
11394,16
11395,10
11396,24
11397,1
11398,17
11399,14
11400,8
11401,5
11402,27
11403,6
11404,8
11405,11
11406,8
11407,23
11408,9
11409,15
11410,7
11411,25
11412,9
11413,25
11414,21
11415,23
11416,6
11417,8
11418,6
11419,2
11420,6
11421,7
11422,25
11423,21
11424,25
11425,21
11426,15
11427,11
11428,15
11429,23
11430,2
11431,9
11432,2
11433,20
11434,2
11435,20
11436,2
11437,19
11438,27
11439,19
11440,8
11441,19
11442,7
11443,6
11444,2
11445,9
11446,15
11447,9
11448,23
11449,15
11450,11
11451,8
11452,11
11453,15
11454,21
11455,25
11456,15
11457,9
11458,25
11459,21
11460,15
11461,7
11462,6
11463,5
11464,27
11465,6
11466,8
11467,11
11468,8
11469,19
11470,2
11471,6
11472,11
11473,8
11474,5
11475,6
11476,20
11477,6
11478,23
11479,15
11480,11
11481,8
11482,23
11483,8
11484,23
11485,5
11486,6
11487,20
11488,2
11489,20
11490,6
11491,7
11492,15
11493,5
11494,6
11495,2
11496,9
11497,2
11498,20
11499,2
11500,9
11501,23
11502,21
11503,25
11504,15
11505,11
11506,6
11507,2
11508,9
11509,25
11510,15
11511,7
11512,19
11513,7
11514,19
11515,2
11516,19
11517,27
11518,19
11519,2
11520,23
11521,21
11522,23
11523,6
11524,7
11525,25
11526,21
11527,15
11528,9
11529,2
11530,9
11531,23
11532,21
11533,15
11534,9
11535,15
11536,23
11537,6
11538,5
11539,8
11540,11
11541,15
11542,23
11543,8
11544,6
11545,7
11546,15
11547,25
11548,2
11549,19
11550,27
11551,19
11552,27
11553,6
11554,7
11555,15
11556,23
11557,5
11558,6
11559,2
11560,25
11561,2
11562,23
11563,6
11564,8
11565,6
11566,23
11567,5
11568,6
11569,7
11570,25
11571,21
11572,15
11573,25
11574,7
11575,25
11576,15
11577,9
11578,2
11579,25
11580,2
11581,6
11582,27
11583,19
11584,7
11585,19
11586,27
11587,6
11588,7
11589,6
11590,5
11591,23
11592,8
11593,11
11594,6
11595,2
11596,9
11597,23
11598,5
11599,8
11600,23
11601,8
11602,19
11603,27
11604,5
11605,8
11606,19
11607,7
11608,19
11609,2
11610,9
11611,23
11612,15
11613,21
11614,25
11615,7
11616,25
11617,21
11618,23
11619,15
11620,11
11621,8
11622,23
11623,5
11624,23
11625,9
11626,15
11627,9
11628,15
11629,23
11630,9
11631,23
11632,5
11633,23
11634,8
11635,19
11636,2
11637,25
11638,21
11639,15
11640,21
11641,25
11642,7
11643,19
11644,2
11645,20
11646,2
11647,25
11648,15
11649,7
11650,25
11651,15
11652,5
11653,23
11654,5
11655,15
11656,11
11657,6
11658,20
11659,6
11660,5
11661,23
11662,21
11663,15
11664,9
11665,25
11666,2
11667,23
11668,15
11669,7
11670,6
11671,8
11672,5
11673,8
11674,6
11675,11
11676,15
11677,11
11678,15
11679,7
11680,19
11681,7
11682,6
11683,23
11684,8
11685,23
11686,2
11687,9
11688,23
11689,5
11690,23
11691,2
11692,19
11693,2
11694,6
11695,11
11696,6
11697,2
11698,9
11699,25
11700,9
11701,15
11702,25
11703,2
11704,6
11705,11
11706,8
11707,14
11708,8
11709,11
11710,6
11711,20
11712,2
11713,9
11714,25
11715,7
11716,25
11717,2
11718,19
11719,2
11720,19
11721,2
11722,6
11723,8
11724,6
11725,7
11726,6
11727,11
11728,8
11729,11
11730,15
11731,5
11732,6
11733,5
11734,8
11735,11
11736,15
11737,5
11738,6
11739,5
11740,15
11741,9
11742,2
11743,6
11744,7
11745,15
11746,11
11747,15
11748,5
11749,15
11750,7
11751,25
11752,7
11753,19
11754,27
11755,5
11756,6
11757,20
11758,6
11759,23
11760,5
11761,27
11762,5
11763,23
11764,5
11765,15
11766,5
11767,27
11768,6
11769,11
11770,8
11771,5
11772,8
11773,23
11774,6
11775,8
11776,11
11777,6
11778,5
11779,23
11780,9
11781,25
11782,21
11783,25
11784,7
11785,25
11786,15
11787,11
11788,15
11789,23
11790,8
11791,6
11792,27
11793,5
11794,6
11795,2
11796,9
11797,2
11798,20
11799,2
11800,25
11801,2
11802,23
11803,5
11804,15
11805,7
11806,19
11807,2
11808,19
11809,7
11810,25
11811,15
11812,9
11813,23
11814,6
11815,20
11816,2
11817,19
11818,2
11819,25
11820,21
11821,23
11822,21
11823,15
11824,9
11825,25
11826,9
11827,2
11828,20
11829,2
11830,20
11831,2
11832,9
11833,25
11834,7
11835,6
11836,7
11837,6
11838,20
11839,2
11840,9
11841,25
11842,7
11843,15
11844,5
11845,6
11846,23
11847,6
11848,8
11849,19
11850,2
11851,23
11852,2
11853,9
11854,23
11855,15
11856,21
11857,15
11858,23
11859,21
11860,25
11861,2
11862,25
11863,9
11864,23
11865,6
11866,27
11867,6
11868,8
11869,19
11870,8
11871,23
11872,5
11873,6
11874,27
11875,19
11876,7
11877,15
11878,5
11879,23
11880,2
11881,23
11882,9
11883,23
11884,6
11885,27
11886,19
11887,7
11888,25
11889,15
11890,7
11891,25
11892,21
11893,23
11894,15
11895,23
11896,15
11897,11
11898,15
11899,21
11900,25
11901,9
11902,25
11903,15
11904,23
11905,6
11906,7
11907,15
11908,7
11909,6
11910,2
11911,19
11912,27
11913,6
11914,8
11915,11
11916,6
11917,11
11918,15
11919,25
11920,21
11921,23
11922,9
11923,25
11924,7
11925,15
11926,7
11927,19
11928,2
11929,19
11930,8
11931,11
11932,6
11933,27
11934,19
11935,2
11936,19
11937,8
11938,23
11939,5
11940,8
11941,14
11942,28
11943,14
11944,13
11945,4
11946,1
11947,24
11948,1
11949,17
11950,18
11951,29
11952,12
11953,4
11954,28
11955,17
11956,4
11957,18
11958,4
11959,13
11960,12
11961,3
11962,16
11963,13
11964,16
11965,12
11966,16
11967,4
11968,10
11969,24
11970,10
11971,24
11972,4
11973,13
11974,4
11975,24
11976,4
11977,16
11978,22
11979,16
11980,28
11981,16
11982,28
11983,14
11984,28
11985,16
11986,10
11987,24
11988,4
11989,28
11990,16
11991,4
11992,28
11993,17
11994,18
11995,29
11996,18
11997,17
11998,1
11999,10
12000,1
12001,24
12002,4
12003,12
12004,13
12005,16
12006,4
12007,17
12008,1
12009,24
12010,10
12011,1
12012,16
12013,12
12014,30
12015,12
12016,16
12017,22
12018,16
12019,28
12020,16
12021,1
12022,16
12023,22
12024,16
12025,28
12026,16
12027,13
12028,16
12029,22
12030,16
12031,22
12032,16
12033,12
12034,16
12035,28
12036,16
12037,3
12038,12
12039,16
12040,1
12041,10
12042,4
12043,18
12044,17
12045,28
12046,4
12047,13
12048,14
12049,28
12050,17
12051,28
12052,17
12053,14
12054,8
12055,23
12056,15
12057,23
12058,8
12059,6
12060,11
12061,8
12062,19
12063,27
12064,19
12065,8
12066,19
12067,7
12068,19
12069,2
12070,6
12071,8
12072,6
12073,8
12074,14
12075,8
12076,19
12077,8
12078,5
12079,27
12080,6
12081,27
12082,19
12083,7
12084,25
12085,2
12086,20
12087,2
12088,9
12089,23
12090,15
12091,21
12092,23
12093,6
12094,23
12095,8
12096,19
12097,7
12098,25
12099,7
12100,25
12101,9
12102,15
12103,5
12104,8
12105,11
12106,15
12107,5
12108,6
12109,11
12110,15
12111,7
12112,15
12113,5
12114,6
12115,8
12116,5
12117,27
12118,5
12119,27
12120,19
12121,8
12122,5
12123,15
12124,23
12125,8
12126,5
12127,8
12128,5
12129,8
12130,14
12131,28
12132,16
12133,10
12134,1
12135,10
12136,24
12137,26
12138,3
12139,12
12140,3
12141,16
12142,10
12143,16
12144,4
12145,17
12146,12
12147,16
12148,1
12149,24
12150,10
12151,1
12152,16
12153,28
12154,16
12155,22
12156,16
12157,22
12158,16
12159,1
12160,24
12161,10
12162,24
12163,26
12164,12
12165,17
12166,14
12167,28
12168,14
12169,8
12170,6
12171,5
12172,6
12173,8
12174,23
12175,21
12176,25
12177,7
12178,6
12179,8
12180,19
12181,8
12182,14
12183,28
12184,16
12185,22
12186,16
12187,4
12188,12
12189,4
12190,18
12191,4
12192,10
12193,24
12194,1
12195,24
12196,1
12197,17
12198,28
12199,17
12200,18
12201,4
12202,10
12203,24
12204,26
12205,24
12206,10
12207,1
12208,10
12209,24
12210,10
12211,1
12212,16
12213,28
12214,4
12215,18
12216,17
12217,12
12218,17
12219,4
12220,16
12221,4
12222,12
12223,4
12224,13
12225,4
12226,24
12227,1
12228,16
12229,3
12230,16
12231,28
12232,16
12233,1
12234,24
12235,1
12236,16
12237,10
12238,24
12239,4
12240,13
12241,16
12242,12
12243,3
12244,12
12245,16
12246,22
12247,16
12248,3
12249,13
12250,4
12251,18
12252,17
12253,18
12254,29
12255,18
12256,4
12257,1
12258,24
12259,1
12260,24
12261,1
12262,4
12263,28
12264,4
12265,1
12266,24
12267,4
12268,13
12269,14
12270,13
12271,12
12272,26
12273,3
12274,13
12275,14
12276,28
12277,16
12278,10
12279,1
12280,4
12281,28
12282,4
12283,16
12284,22
12285,16
12286,22
12287,16
12288,28
12289,16
12290,3
12291,12
12292,29
12293,12
12294,29
12295,12
12296,30
12297,12
12298,13
12299,12
12300,29
12301,18
12302,29
12303,18
12304,17
12305,4
12306,12
12307,13
12308,16
12309,3
12310,16
12311,22
12312,16
12313,3
12314,30
12315,12
12316,26
12317,12
12318,13
12319,14
12320,28
12321,17
12322,1
12323,16
12324,12
12325,3
12326,16
12327,28
12328,16
12329,3
12330,26
12331,3
12332,26
12333,12
12334,4
12335,18
12336,29
12337,18
12338,17
12339,4
12340,10
12341,4
12342,13
12343,3
12344,12
12345,29
12346,18
12347,4
12348,16
12349,3
12350,26
12351,3
12352,30
12353,12
12354,29
12355,12
12356,13
12357,12
12358,3
12359,12
12360,26
12361,12
12362,26
12363,12
12364,29
12365,18
12366,17
12367,18
12368,4
12369,17
12370,4
12371,1
12372,4
12373,18
12374,29
12375,12
12376,30
12377,12
12378,13
12379,14
12380,17
12381,18
12382,4
12383,13
12384,3
12385,16
12386,3
12387,26
12388,24
12389,1
12390,24
12391,4
12392,28
12393,16
12394,10
12395,24
12396,4
12397,24
12398,1
12399,10
12400,4
12401,12
12402,16
12403,4
12404,17
12405,4
12406,18
12407,29
12408,18
12409,29
12410,12
12411,26
12412,12
12413,3
12414,30
12415,3
12416,26
12417,24
12418,10
12419,16
12420,3
12421,30
12422,12
12423,30
12424,12
12425,16
12426,1
12427,4
12428,28
12429,4
12430,1
12431,16
12432,1
12433,4
12434,18
12435,17
12436,14
12437,8
12438,19
12439,2
12440,25
12441,9
12442,23
12443,9
12444,15
12445,7
12446,15
12447,7
12448,25
12449,15
12450,7
12451,25
12452,9
12453,25
12454,21
12455,25
12456,15
12457,21
12458,15
12459,21
12460,15
12461,5
12462,23
12463,2
12464,20
12465,2
12466,25
12467,9
12468,15
12469,11
12470,8
12471,11
12472,8
12473,5
12474,27
12475,6
12476,2
12477,6
12478,20
12479,2
12480,23
12481,5
12482,6
12483,7
12484,6
12485,20
12486,6
12487,27
12488,19
12489,8
12490,6
12491,11
12492,15
12493,7
12494,25
12495,2
12496,25
12497,2
12498,6
12499,23
12500,6
12501,7
12502,15
12503,7
12504,15
12505,9
12506,25
12507,9
12508,2
12509,20
12510,6
12511,2
12512,25
12513,15
12514,7
12515,25
12516,2
12517,6
12518,27
12519,19
12520,2
12521,25
12522,9
12523,23
12524,2
12525,25
12526,9
12527,23
12528,8
12529,14
12530,17
12531,12
12532,26
12533,12
12534,26
12535,3
12536,12
12537,13
12538,12
12539,3
12540,30
12541,3
12542,30
12543,12
12544,4
12545,12
12546,4
12547,10
12548,4
12549,16
12550,3
12551,16
12552,28
12553,17
12554,14
12555,28
12556,4
12557,12
12558,29
12559,18
12560,17
12561,18
12562,4
12563,10
12564,4
12565,18
12566,17
12567,12
12568,16
12569,10
12570,24
12571,4
12572,12
12573,26
12574,12
12575,4
12576,1
12577,24
12578,26
12579,24
12580,1
12581,16
12582,13
12583,4
12584,13
12585,16
12586,1
12587,17
12588,14
12589,17
12590,12
12591,29
12592,18
12593,17
12594,18
12595,4
12596,13
12597,12
12598,30
12599,3
12600,13
12601,14
12602,8
12603,5
12604,6
12605,27
12606,5
12607,8
12608,5
12609,6
12610,27
12611,6
12612,11
12613,8
12614,19
12615,8
12616,6
12617,2
12618,23
12619,6
12620,23
12621,2
12622,9
12623,15
12624,7
12625,19
12626,7
12627,6
12628,5
12629,6
12630,8
12631,14
12632,8
12633,14
12634,13
12635,4
12636,1
12637,4
12638,16
12639,3
12640,26
12641,12
12642,13
12643,3
12644,12
12645,13
12646,3
12647,16
12648,12
12649,4
12650,28
12651,17
12652,4
12653,13
12654,14
12655,13
12656,4
12657,1
12658,17
12659,14
12660,28
12661,4
12662,13
12663,4
12664,17
12665,18
12666,17
12667,4
12668,13
12669,14
12670,17
12671,18
12672,17
12673,1
12674,4
12675,17
12676,4
12677,24
12678,10
12679,4
12680,17
12681,14
12682,8
12683,23
12684,9
12685,23
12686,15
12687,21
12688,23
12689,6
12690,2
12691,6
12692,5
12693,23
12694,9
12695,15
12696,23
12697,6
12698,2
12699,20
12700,6
12701,20
12702,6
12703,8
12704,5
12705,8
12706,23
12707,21
12708,23
12709,8
12710,14
12711,17
12712,18
12713,29
12714,12
12715,16
12716,13
12717,16
12718,22
12719,16
12720,22
12721,16
12722,1
12723,10
12724,1
12725,17
12726,28
12727,16
12728,13
12729,14
12730,8
12731,19
12732,7
12733,15
12734,7
12735,19
12736,27
12737,19
12738,27
12739,6
12740,8
12741,14
12742,28
12743,16
12744,3
12745,12
12746,29
12747,12
12748,26
12749,3
12750,16
12751,4
12752,12
12753,30
12754,12
12755,16
12756,3
12757,13
12758,14
12759,13
12760,3
12761,13
12762,14
12763,13
12764,16
12765,4
12766,24
12767,4
12768,18
12769,29
12770,12
12771,29
12772,12
12773,26
12774,12
12775,30
12776,3
12777,13
12778,12
12779,3
12780,12
12781,3
12782,13
12783,3
12784,16
12785,10
12786,1
12787,4
12788,10
12789,24
12790,10
12791,16
12792,28
12793,17
12794,4
12795,10
12796,24
12797,4
12798,1
12799,24
12800,1
12801,17
12802,12
12803,16
12804,3
12805,13
12806,12
12807,29
12808,18
12809,4
12810,10
12811,4
12812,12
12813,26
12814,3
12815,12
12816,29
12817,18
12818,4
12819,24
12820,26
12821,24
12822,1
12823,4
12824,16
12825,1
12826,4
12827,10
12828,4
12829,13
12830,16
12831,28
12832,14
12833,28
12834,4
12835,16
12836,28
12837,16
12838,10
12839,1
12840,17
12841,18
12842,17
12843,12
12844,3
12845,26
12846,24
12847,26
12848,12
12849,17
12850,18
12851,17
12852,1
12853,4
12854,1
12855,16
12856,10
12857,16
12858,4
12859,18
12860,17
12861,14
12862,8
12863,23
12864,6
12865,23
12866,15
12867,9
12868,25
12869,2
12870,25
12871,9
12872,2
12873,9
12874,25
12875,9
12876,25
12877,2
12878,19
12879,8
12880,19
12881,27
12882,19
12883,27
12884,6
12885,7
12886,19
12887,2
12888,20
12889,6
12890,23
12891,2
12892,6
12893,7
12894,6
12895,5
12896,8
12897,11
12898,8
12899,23
12900,15
12901,9
12902,23
12903,21
12904,15
12905,11
12906,6
12907,23
12908,9
12909,25
12910,15
12911,23
12912,21
12913,23
12914,5
12915,6
12916,27
12917,5
12918,6
12919,27
12920,6
12921,23
12922,21
12923,15
12924,21
12925,23
12926,2
12927,25
12928,2
12929,9
12930,23
12931,21
12932,23
12933,5
12934,8
12935,19
12936,2
12937,6
12938,2
12939,25
12940,2
12941,25
12942,21
12943,23
12944,2
12945,9
12946,15
12947,7
12948,15
12949,7
12950,19
12951,27
12952,6
12953,2
12954,20
12955,2
12956,23
12957,5
12958,23
12959,21
12960,23
12961,5
12962,23
12963,21
12964,23
12965,6
12966,27
12967,19
12968,7
12969,25
12970,21
12971,23
12972,8
12973,23
12974,6
12975,7
12976,6
12977,2
12978,9
12979,23
12980,6
12981,27
12982,5
12983,8
12984,5
12985,15
12986,11
12987,6
12988,20
12989,2
12990,6
12991,11
12992,6
12993,23
12994,6
12995,23
12996,2
12997,23
12998,2
12999,9
13000,25
13001,2
13002,23
13003,2
13004,9
13005,23
13006,2
13007,25
13008,21
13009,23
13010,2
13011,19
13012,8
13013,11
13014,6
13015,23
13016,8
13017,23
13018,9
13019,23
13020,8
13021,23
13022,5
13023,23
13024,6
13025,7
13026,6
13027,11
13028,15
13029,9
13030,2
13031,20
13032,6
13033,11
13034,8
13035,11
13036,6
13037,5
13038,23
13039,2
13040,25
13041,2
13042,25
13043,9
13044,2
13045,23
13046,6
13047,5
13048,15
13049,21
13050,23
13051,2
13052,20
13053,6
13054,11
13055,8
13056,5
13057,8
13058,11
13059,8
13060,6
13061,20
13062,2
13063,19
13064,8
13065,6
13066,5
13067,8
13068,5
13069,8
13070,11
13071,15
13072,23
13073,6
13074,27
13075,19
13076,27
13077,6
13078,20
13079,6
13080,23
13081,2
13082,19
13083,27
13084,19
13085,8
13086,11
13087,6
13088,5
13089,27
13090,5
13091,27
13092,19
13093,7
13094,15
13095,9
13096,23
13097,9
13098,25
13099,15
13100,23
13101,5
13102,6
13103,5
13104,15
13105,11
13106,15
13107,23
13108,9
13109,23
13110,9
13111,25
13112,21
13113,15
13114,7
13115,15
13116,11
13117,6
13118,8
13119,11
13120,8
13121,11
13122,6
13123,8
13124,5
13125,27
13126,6
13127,20
13128,2
13129,23
13130,8
13131,14
13132,17
13133,12
13134,4
13135,24
13136,10
13137,4
13138,10
13139,16
13140,13
13141,16
13142,12
13143,4
13144,13
13145,4
13146,16
13147,10
13148,24
13149,26
13150,24
13151,26
13152,24
13153,4
13154,16
13155,4
13156,13
13157,16
13158,10
13159,4
13160,24
13161,26
13162,24
13163,10
13164,1
13165,16
13166,22
13167,16
13168,10
13169,1
13170,4
13171,18
13172,4
13173,1
13174,24
13175,10
13176,1
13177,4
13178,28
13179,17
13180,12
13181,29
13182,18
13183,17
13184,1
13185,4
13186,13
13187,12
13188,13
13189,14
13190,13
13191,12
13192,17
13193,18
13194,17
13195,4
13196,17
13197,12
13198,17
13199,4
13200,16
13201,13
13202,3
13203,12
13204,16
13205,10
13206,24
13207,26
13208,3
13209,26
13210,24
13211,10
13212,16
13213,13
13214,14
13215,8
13216,6
13217,8
13218,23
13219,8
13220,5
13221,15
13222,9
13223,23
13224,21
13225,23
13226,21
13227,23
13228,15
13229,25
13230,2
13231,25
13232,7
13233,25
13234,2
13235,6
13236,11
13237,6
13238,20
13239,6
13240,11
13241,6
13242,11
13243,8
13244,6
13245,23
13246,8
13247,5
13248,6
13249,20
13250,6
13251,2
13252,9
13253,23
13254,9
13255,25
13256,15
13257,21
13258,15
13259,9
13260,15
13261,25
13262,21
13263,23
13264,9
13265,23
13266,21
13267,25
13268,15
13269,7
13270,25
13271,2
13272,23
13273,2
13274,20
13275,2
13276,25
13277,2
13278,6
13279,11
13280,15
13281,11
13282,6
13283,5
13284,8
13285,14
13286,28
13287,17
13288,28
13289,16
13290,1
13291,4
13292,12
13293,29
13294,18
13295,17
13296,1
13297,24
13298,1
13299,17
13300,14
13301,8
13302,5
13303,6
13304,11
13305,6
13306,27
13307,6
13308,5
13309,27
13310,19
13311,27
13312,5
13313,23
13314,21
13315,23
13316,21
13317,25
13318,2
13319,23
13320,15
13321,21
13322,25
13323,2
13324,9
13325,25
13326,9
13327,15
13328,5
13329,6
13330,20
13331,2
13332,6
13333,27
13334,5
13335,6
13336,23
13337,5
13338,6
13339,20
13340,6
13341,8
13342,11
13343,8
13344,11
13345,8
13346,5
13347,23
13348,6
13349,2
13350,20
13351,6
13352,11
13353,15
