step,node
10556,27
10557,6
10558,21
10559,6
10560,27
10561,16
10562,8
10563,12
10564,22
10565,16
10566,22
10567,5
10568,8
10569,20
10570,29
10571,22
10572,29
10573,9
10574,29
10575,22
10576,16
10577,22
10578,19
10579,22
10580,5
10581,8
10582,22
10583,5
10584,22
10585,16
10586,29
10587,16
10588,22
10589,12
10590,22
10591,8
10592,12
10593,9
10594,27
10595,6
10596,29
10597,7
10598,29
10599,7
10600,29
10601,6
10602,29
10603,6
10604,7
10605,29
10606,6
10607,21
10608,6
10609,27
10610,16
10611,8
10612,22
10613,17
10614,15
10615,17
10616,15
10617,17
10618,12
10619,22
10620,5
10621,8
10622,17
10623,8
10624,22
10625,29
10626,9
10627,12
10628,19
10629,5
10630,22
10631,29
10632,22
10633,16
10634,29
10635,16
10636,27
10637,16
10638,27
10639,6
10640,7
10641,6
10642,29
10643,7
10644,20
10645,21
10646,6
10647,21
10648,6
10649,21
10650,6
10651,21
10652,6
10653,21
10654,20
10655,24
10656,30
10657,1
10658,30
10659,14
10660,30
10661,14
10662,30
10663,18
10664,25
10665,28
10666,4
10667,14
10668,24
10669,14
10670,4
10671,30
10672,3
10673,30
10674,26
10675,18
10676,24
10677,30
10678,18
10679,24
10680,25
10681,28
10682,25
10683,24
10684,11
10685,2
10686,18
10687,24
10688,14
10689,24
10690,25
10691,28
10692,4
10693,2
10694,18
10695,25
10696,18
10697,25
10698,18
10699,24
10700,20
10701,8
10702,5
10703,22
10704,5
10705,22
10706,19
10707,22
10708,5
10709,19
10710,5
10711,13
10712,9
10713,8
10714,22
10715,12
10716,9
10717,29
10718,7
10719,6
10720,21
10721,20
10722,24
10723,25
10724,24
10725,18
10726,26
10727,14
10728,24
10729,18
10730,2
10731,11
10732,24
10733,18
10734,26
10735,18
10736,30
10737,1
10738,3
10739,1
10740,23
10741,10
10742,23
10743,1
10744,30
10745,26
10746,30
10747,26
10748,14
10749,10
10750,14
10751,30
10752,1
10753,26
10754,14
10755,26
10756,14
10757,4
10758,30
10759,18
10760,4
10761,28
10762,4
10763,28
10764,25
10765,18
10766,25
10767,24
10768,30
10769,24
10770,30
10771,14
10772,24
10773,14
10774,24
10775,25
10776,24
10777,10
10778,23
10779,10
10780,24
10781,30
10782,18
10783,2
10784,4
10785,28
10786,25
10787,24
10788,11
10789,2
10790,4
10791,18
10792,24
10793,11
10794,24
10795,10
10796,14
10797,10
10798,14
10799,10
10800,24
10801,25
10802,28
10803,25
10804,28
10805,25
10806,28
10807,4
10808,14
10809,30
10810,1
10811,3
10812,30
10813,18
10814,25
10815,24
10816,20
10817,8
10818,12
10819,17
10820,22
10821,5
10822,22
10823,5
10824,19
10825,5
10826,13
10827,6
10828,27
10829,9
10830,8
10831,17
10832,22
10833,17
10834,15
10835,17
10836,8
10837,22
10838,29
10839,6
10840,13
10841,9
10842,13
10843,5
10844,13
10845,6
10846,29
10847,22
10848,29
10849,9
10850,13
10851,5
10852,19
10853,5
10854,22
10855,5
10856,8
10857,22
10858,19
10859,22
10860,29
10861,7
10862,29
10863,22
10864,8
10865,17
10866,22
10867,16
10868,27
10869,16
10870,27
10871,6
10872,21
10873,20
10874,21
10875,20
10876,29
10877,7
10878,6
10879,7
10880,20
10881,29
10882,22
10883,5
10884,19
10885,22
10886,19
10887,22
10888,19
10889,5
10890,19
10891,5
10892,22
10893,29
10894,9
10895,12
10896,17
10897,22
10898,12
10899,17
10900,15
10901,17
10902,22
10903,5
10904,13
10905,6
10906,7
10907,20
10908,29
10909,9
10910,29
10911,20
10912,21
10913,20
10914,29
10915,20
10916,24
10917,20
10918,7
10919,6
10920,29
10921,20
10922,24
10923,20
10924,7
10925,20
10926,24
10927,11
10928,2
10929,11
10930,24
10931,14
10932,10
10933,24
10934,20
10935,29
10936,7
10937,20
10938,8
10939,9
10940,8
10941,9
10942,13
10943,9
10944,13
10945,5
10946,22
10947,12
10948,22
10949,17
10950,8
10951,20
10952,29
10953,6
10954,27
10955,16
10956,22
10957,17
10958,8
10959,5
10960,19
10961,5
10962,19
10963,22
10964,17
10965,8
10966,17
10967,8
10968,5
10969,13
10970,9
10971,13
10972,6
10973,21
10974,20
10975,8
10976,16
10977,29
10978,20
10979,8
10980,17
10981,15
10982,17
10983,8
10984,12
10985,19
10986,22
10987,16
10988,22
10989,12
10990,22
10991,8
10992,17
10993,8
10994,22
10995,12
10996,17
10997,15
10998,17
10999,22
11000,17
11001,12
11002,9
11003,29
11004,16
11005,27
11006,16
11007,22
11008,19
11009,5
11010,8
11011,12
11012,19
11013,22
11014,5
11015,8
11016,16
11017,29
11018,16
11019,29
11020,7
11021,29
11022,7
11023,20
11024,24
11025,18
11026,4
11027,28
11028,25
11029,24
11030,14
11031,10
11032,14
11033,30
11034,4
11035,2
11036,4
11037,30
11038,14
11039,10
11040,24
11041,18
11042,2
11043,18
11044,4
11045,18
11046,26
11047,14
11048,4
11049,2
11050,18
11051,4
11052,30
11053,26
11054,18
11055,25
11056,28
11057,25
11058,18
11059,2
11060,18
11061,24
11062,25
11063,18
11064,2
11065,4
11066,2
11067,18
11068,4
11069,2
11070,18
11071,26
11072,30
11073,1
11074,30
11075,3
11076,1
11077,30
11078,24
11079,30
11080,18
11081,26
11082,18
11083,25
11084,24
11085,30
11086,3
11087,30
11088,24
11089,25
11090,28
11091,25
11092,24
11093,25
11094,18
11095,30
11096,18
11097,25
11098,24
11099,11
11100,24
11101,14
11102,30
11103,18
11104,25
11105,28
11106,25
11107,28
11108,4
11109,28
11110,25
11111,24
11112,25
11113,24
11114,10
11115,14
11116,10
11117,23
11118,11
11119,2
11120,18
11121,24
11122,18
11123,30
11124,4
11125,2
11126,11
11127,2
11128,18
11129,30
11130,4
11131,18
11132,4
11133,18
11134,2
11135,4
11136,2
11137,11
11138,23
11139,1
11140,3
11141,1
11142,3
11143,1
11144,3
11145,30
11146,1
11147,3
11148,30
11149,4
11150,30
11151,3
11152,30
11153,14
11154,26
11155,1
11156,30
11157,14
11158,4
11159,18
11160,2
11161,18
11162,26
11163,18
11164,4
11165,18
11166,4
11167,28
11168,25
11169,18
11170,25
11171,24
11172,14
11173,10
11174,14
11175,4
11176,2
11177,4
11178,30
11179,26
11180,18
11181,26
11182,1
11183,26
11184,1
11185,23
11186,10
11187,14
11188,4
11189,28
11190,25
11191,18
11192,24
11193,30
11194,24
11195,18
11196,30
11197,1
11198,3
11199,30
11200,1
11201,3
11202,1
11203,3
11204,1
11205,3
11206,1
11207,26
11208,14
11209,26
11210,30
11211,18
11212,26
11213,1
11214,30
11215,3
11216,1
11217,30
11218,4
11219,30
11220,26
11221,1
11222,23
11223,11
11224,23
11225,11
11226,24
11227,30
11228,4
11229,14
11230,24
11231,30
11232,3
11233,1
11234,23
11235,1
11236,3
11237,1
11238,3
11239,30
11240,18
11241,26
11242,14
11243,4
11244,18
11245,25
11246,18
11247,25
11248,24
11249,10
11250,23
11251,10
11252,23
11253,10
11254,24
11255,20
11256,29
11257,6
11258,7
11259,29
11260,22
11261,17
11262,12
11263,22
11264,12
11265,8
11266,17
11267,12
11268,19
11269,5
11270,22
11271,19
11272,22
11273,17
11274,12
11275,22
11276,16
11277,27
11278,9
11279,13
11280,5
11281,22
11282,8
11283,9
11284,27
11285,9
11286,27
11287,6
11288,21
11289,20
11290,29
11291,7
11292,29
11293,20
11294,24
11295,30
11296,18
11297,24
11298,20
11299,29
11300,6
11301,21
11302,20
11303,24
11304,10
11305,14
11306,26
11307,14
11308,24
11309,20
11310,8
11311,5
11312,8
11313,12
11314,19
11315,5
11316,13
11317,6
11318,13
11319,5
11320,22
11321,17
11322,8
11323,12
11324,17
11325,22
11326,19
11327,12
11328,17
11329,15
11330,17
11331,22
11332,16
11333,27
11334,6
11335,7
11336,6
11337,29
11338,7
11339,29
11340,7
11341,6
11342,29
11343,22
11344,16
11345,22
11346,17
11347,15
11348,17
11349,12
11350,19
11351,5
11352,19
11353,5
11354,19
11355,22
11356,16
11357,29
11358,16
11359,29
11360,9
11361,12
11362,19
11363,12
11364,8
11365,17
11366,12
11367,8
11368,22
11369,17
11370,12
11371,8
11372,20
11373,29
11374,6
11375,21
11376,20
11377,8
11378,12
11379,22
11380,8
11381,16
11382,27
11383,6
11384,27
11385,16
11386,22
11387,12
11388,17
11389,22
11390,19
11391,22
11392,19
11393,22
11394,12
11395,22
11396,12
11397,17
11398,22
11399,12
11400,17
11401,8
11402,17
11403,15
11404,17
11405,22
11406,29
11407,20
11408,24
11409,30
11410,3
11411,30
11412,24
11413,20
11414,7
11415,6
11416,27
11417,9
11418,27
11419,6
11420,27
11421,9
11422,8
11423,12
11424,19
11425,22
11426,29
11427,20
11428,7
11429,29
11430,22
11431,12
11432,19
11433,22
11434,8
11435,12
11436,9
11437,27
11438,6
11439,27
11440,16
11441,22
11442,19
11443,12
11444,19
11445,22
11446,16
11447,22
11448,16
11449,27
11450,9
11451,12
11452,9
11453,29
11454,9
11455,12
11456,8
11457,9
11458,12
11459,19
11460,12
11461,8
11462,17
11463,15
11464,17
11465,15
11466,17
11467,8
11468,9
11469,8
11470,22
11471,8
11472,16
11473,29
11474,16
11475,22
11476,29
11477,9
11478,27
11479,9
11480,8
11481,20
11482,24
11483,30
11484,24
11485,20
11486,8
11487,22
11488,29
11489,22
11490,29
11491,9
11492,12
11493,9
11494,12
11495,19
11496,12
11497,19
11498,22
11499,29
11500,9
11501,8
11502,5
11503,8
11504,17
11505,12
11506,17
11507,12
11508,8
11509,17
11510,22
11511,29
11512,16
11513,29
11514,6
11515,29
11516,6
11517,21
11518,20
11519,8
11520,22
11521,12
11522,22
11523,17
11524,15
11525,17
11526,22
11527,5
11528,19
11529,22
11530,12
11531,8
11532,9
11533,12
11534,22
11535,29
11536,7
11537,6
11538,13
11539,6
11540,27
11541,6
11542,27
11543,6
11544,29
11545,9
11546,29
11547,22
11548,17
11549,22
11550,16
11551,29
11552,9
11553,13
11554,5
11555,19
11556,12
11557,17
11558,15
11559,17
11560,22
11561,8
11562,12
11563,22
11564,16
11565,8
11566,9
11567,13
11568,9
11569,8
11570,5
11571,13
11572,5
11573,19
11574,5
11575,13
11576,5
11577,8
11578,16
11579,22
11580,16
11581,22
11582,8
11583,16
11584,27
11585,16
11586,22
11587,19
11588,5
11589,22
11590,16
11591,27
11592,6
11593,21
11594,20
11595,21
11596,6
11597,29
11598,9
11599,12
11600,9
11601,12
11602,17
11603,22
11604,19
11605,12
11606,22
11607,5
11608,8
11609,12
11610,9
11611,12
11612,19
11613,22
11614,5
11615,13
11616,6
11617,27
11618,6
11619,21
11620,20
11621,24
11622,11
11623,2
11624,11
11625,2
11626,11
11627,24
11628,14
11629,4
11630,28
11631,25
11632,28
11633,25
11634,18
11635,25
11636,28
11637,25
11638,18
11639,30
11640,18
11641,30
11642,3
11643,1
11644,26
11645,18
11646,4
11647,2
11648,18
11649,2
11650,18
11651,26
11652,14
11653,10
11654,14
11655,26
11656,30
11657,14
11658,24
11659,18
11660,30
11661,24
11662,11
11663,2
11664,11
11665,23
11666,1
11667,26
11668,30
11669,18
11670,4
11671,2
11672,11
11673,24
11674,11
11675,23
11676,1
11677,23
11678,11
11679,24
11680,18
11681,30
11682,26
11683,1
11684,3
11685,30
11686,1
11687,26
11688,18
11689,2
11690,18
11691,25
11692,18
11693,24
11694,11
11695,24
11696,30
11697,24
11698,30
11699,3
11700,30
11701,4
11702,30
11703,3
11704,1
11705,23
11706,11
11707,2
11708,11
11709,23
11710,11
11711,23
11712,1
11713,23
11714,1
11715,23
11716,1
11717,23
11718,1
11719,23
11720,1
11721,23
11722,11
11723,24
11724,25
11725,28
11726,4
11727,30
11728,1
11729,30
11730,3
11731,30
11732,4
11733,14
11734,10
11735,14
11736,10
11737,14
11738,26
11739,1
11740,30
11741,14
11742,24
11743,11
11744,23
11745,1
11746,3
11747,1
11748,23
11749,11
11750,2
11751,11
11752,2
11753,18
11754,2
11755,4
11756,30
11757,26
11758,30
11759,14
11760,26
11761,14
11762,24
11763,25
11764,24
11765,10
11766,23
11767,10
11768,24
11769,18
11770,24
11771,25
11772,28
11773,25
11774,24
11775,25
11776,24
11777,18
11778,26
11779,14
11780,24
11781,11
11782,23
11783,1
11784,23
11785,11
11786,23
11787,10
11788,14
11789,24
11790,30
11791,1
11792,26
11793,1
11794,23
11795,10
11796,24
11797,11
11798,2
11799,18
11800,30
11801,18
11802,2
11803,18
11804,4
11805,30
11806,26
11807,18
11808,26
11809,30
11810,1
11811,3
11812,30
11813,24
11814,11
11815,23
11816,1
11817,26
11818,30
11819,3
11820,30
11821,24
11822,30
11823,14
11824,24
11825,14
11826,10
11827,14
11828,26
11829,18
11830,24
11831,30
11832,18
11833,26
11834,30
11835,4
11836,30
11837,24
11838,18
11839,30
11840,4
11841,28
11842,4
11843,28
11844,4
11845,18
11846,30
11847,18
11848,2
11849,18
11850,2
11851,11
11852,23
11853,11
11854,23
11855,10
11856,14
11857,30
11858,1
11859,26
11860,1
11861,23
11862,11
11863,2
11864,11
11865,24
11866,20
11867,29
11868,20
11869,7
11870,20
11871,8
11872,5
11873,13
11874,9
11875,27
11876,6
11877,27
11878,6
11879,7
11880,29
11881,9
11882,13
11883,9
11884,27
11885,16
11886,8
11887,22
11888,29
11889,9
11890,8
11891,16
11892,27
11893,16
11894,29
11895,22
11896,5
11897,8
11898,17
11899,12
11900,17
11901,12
11902,17
11903,8
11904,5
11905,19
11906,12
11907,9
11908,27
11909,9
11910,29
11911,16
11912,22
11913,17
11914,15
11915,17
11916,12
11917,9
11918,8
11919,20
11920,29
11921,22
11922,29
11923,7
11924,6
11925,21
11926,20
11927,21
11928,20
11929,29
11930,22
11931,8
11932,9
11933,8
11934,22
11935,29
11936,7
11937,20
11938,8
11939,16
11940,27
11941,16
11942,27
11943,16
11944,29
11945,20
11946,8
11947,12
11948,17
11949,22
11950,17
11951,15
11952,17
11953,8
11954,17
11955,22
11956,8
11957,5
11958,22
11959,12
11960,19
11961,5
11962,8
11963,20
11964,7
11965,20
11966,8
11967,20
11968,21
11969,20
11970,24
11971,25
11972,24
11973,20
11974,7
11975,29
11976,7
11977,20
11978,21
11979,6
11980,7
11981,29
11982,6
11983,13
11984,5
11985,13
11986,27
11987,9
11988,13
11989,6
11990,21
11991,6
11992,13
11993,5
11994,13
11995,9
11996,29
11997,20
11998,29
11999,22
12000,17
12001,15
12002,17
12003,22
12004,12
12005,19
12006,12
12007,19
12008,5
12009,8
12010,12
12011,22
12012,5
12013,13
12014,6
12015,21
12016,20
12017,21
12018,6
12019,13
12020,5
12021,13
12022,6
12023,7
12024,6
12025,29
12026,16
12027,27
12028,6
12029,29
12030,7
12031,20
12032,7
12033,6
12034,29
12035,9
12036,12
12037,19
12038,22
12039,5
12040,19
12041,12
12042,8
12043,20
12044,8
12045,22
12046,8
12047,16
12048,27
12049,9
12050,12
12051,9
12052,12
12053,22
12054,5
12055,22
12056,29
12057,6
12058,13
12059,6
12060,13
12061,9
12062,13
12063,9
12064,8
12065,20
12066,7
12067,29
12068,7
12069,29
12070,20
12071,8
12072,12
12073,9
12074,8
12075,9
12076,29
12077,9
12078,13
12079,5
12080,13
12081,9
12082,13
12083,6
12084,29
12085,22
12086,12
12087,19
12088,5
12089,8
12090,17
12091,22
12092,5
12093,8
12094,20
12095,7
12096,20
12097,21
12098,6
12099,21
12100,20
12101,8
12102,16
12103,29
12104,20
12105,29
12106,20
12107,8
12108,12
12109,22
12110,19
12111,12
12112,8
12113,9
12114,29
12115,7
12116,20
12117,29
12118,20
12119,24
12120,18
12121,4
12122,18
12123,26
12124,30
12125,18
12126,30
12127,26
12128,14
12129,26
12130,14
12131,26
12132,14
12133,30
12134,24
12135,20
12136,8
12137,20
12138,21
12139,6
12140,29
12141,22
12142,29
12143,20
12144,21
12145,6
12146,21
12147,20
12148,24
12149,11
12150,24
12151,10
12152,14
12153,26
12154,14
12155,26
12156,14
12157,30
12158,1
12159,23
12160,10
12161,14
12162,24
12163,20
12164,21
12165,6
12166,29
12167,20
12168,24
12169,20
12170,7
12171,6
12172,7
12173,29
12174,16
12175,29
12176,20
12177,29
12178,20
12179,7
12180,6
12181,27
12182,6
12183,29
12184,22
12185,17
12186,15
12187,17
12188,22
12189,17
12190,8
12191,20
12192,29
12193,20
12194,29
12195,22
12196,8
12197,17
12198,15
12199,17
12200,22
12201,17
12202,15
12203,17
12204,15
12205,17
12206,8
12207,12
12208,9
12209,29
12210,9
12211,29
12212,6
12213,7
12214,20
12215,29
12216,16
12217,22
12218,29
12219,20
12220,8
12221,22
12222,29
12223,20
12224,7
12225,29
12226,7
12227,6
12228,13
12229,5
12230,13
12231,6
12232,13
12233,5
12234,8
12235,12
12236,22
12237,16
12238,29
12239,16
12240,29
12241,7
12242,6
12243,29
12244,6
12245,27
12246,6
12247,7
12248,29
12249,22
12250,17
12251,15
12252,17
12253,22
12254,5
12255,22
12256,5
12257,8
12258,9
12259,12
12260,19
12261,5
12262,13
12263,5
12264,22
12265,5
12266,8
12267,16
12268,22
12269,12
12270,17
12271,22
12272,5
12273,8
12274,12
12275,8
12276,5
12277,8
12278,20
12279,7
12280,29
12281,22
12282,29
12283,7
12284,29
12285,16
12286,27
12287,6
12288,27
12289,16
12290,29
12291,7
12292,20
12293,7
12294,29
12295,20
12296,24
12297,30
12298,4
12299,2
12300,18
12301,26
12302,1
12303,30
12304,1
12305,23
12306,1
12307,3
12308,30
12309,4
12310,18
12311,30
12312,26
12313,1
12314,23
12315,1
12316,23
12317,1
12318,3
12319,30
12320,4
12321,30
12322,3
12323,1
12324,23
12325,1
12326,26
12327,14
12328,4
12329,14
12330,30
12331,1
12332,26
12333,1
12334,23
12335,1
12336,3
12337,30
12338,24
12339,25
12340,24
12341,11
12342,2
12343,18
12344,26
12345,30
12346,3
12347,30
12348,1
12349,26
12350,30
12351,4
12352,28
12353,25
12354,28
12355,25
12356,28
12357,25
12358,18
12359,4
12360,28
12361,25
12362,28
12363,4
12364,30
12365,26
12366,1
12367,30
12368,1
12369,26
12370,30
12371,1
12372,23
12373,10
12374,14
12375,26
12376,18
12377,2
12378,11
12379,2
12380,4
12381,14
12382,26
12383,1
12384,26
12385,1
12386,26
12387,1
12388,23
12389,10
12390,23
12391,1
12392,26
12393,18
12394,2
12395,11
12396,24
12397,20
12398,7
12399,6
12400,13
12401,5
12402,22
12403,8
12404,17
12405,8
12406,22
12407,8
12408,22
12409,17
12410,15
12411,17
12412,22
12413,5
12414,13
12415,6
12416,21
12417,6
12418,29
12419,9
12420,13
12421,6
12422,29
12423,22
12424,16
12425,22
12426,16
12427,22
12428,19
12429,12
12430,8
12431,9
12432,8
12433,22
12434,8
12435,16
12436,22
12437,12
12438,17
12439,22
12440,12
12441,19
12442,5
12443,22
12444,29
12445,16
12446,8
12447,9
12448,29
12449,9
12450,29
12451,16
12452,27
12453,6
12454,27
12455,6
12456,29
12457,22
12458,19
12459,5
12460,13
12461,5
12462,13
12463,6
12464,29
12465,16
12466,8
12467,16
12468,27
12469,6
12470,29
12471,20
12472,8
12473,22
12474,8
12475,20
12476,8
12477,17
12478,22
12479,19
12480,5
12481,19
12482,12
12483,22
12484,8
12485,17
12486,12
12487,8
12488,9
12489,12
12490,22
12491,19
12492,5
12493,8
12494,20
12495,8
12496,5
12497,8
12498,5
12499,8
12500,5
12501,13
12502,6
12503,21
12504,6
12505,13
12506,9
12507,29
12508,16
12509,22
12510,5
12511,8
12512,5
12513,8
12514,20
12515,8
12516,20
12517,8
12518,9
12519,27
12520,16
12521,22
12522,16
12523,8
12524,9
12525,27
12526,6
12527,21
12528,20
12529,8
12530,20
12531,24
12532,18
12533,4
12534,30
12535,24
12536,11
12537,23
12538,1
12539,23
12540,1
12541,30
12542,18
12543,30
12544,24
12545,20
12546,8
12547,17
12548,15
12549,17
12550,15
12551,17
12552,12
12553,9
12554,27
12555,16
12556,27
12557,9
12558,13
12559,6
12560,13
12561,5
12562,13
12563,9
12564,27
12565,9
12566,29
12567,16
12568,27
12569,6
12570,13
12571,5
12572,13
12573,9
12574,12
12575,17
12576,12
12577,19
12578,22
12579,16
12580,22
12581,17
12582,12
12583,8
12584,16
12585,29
12586,9
12587,29
12588,20
12589,21
12590,20
12591,8
12592,16
12593,22
12594,5
12595,13
12596,9
12597,13
12598,5
12599,8
12600,12
12601,8
12602,12
12603,9
12604,27
12605,6
12606,29
12607,22
12608,16
12609,29
12610,7
12611,20
12612,21
12613,6
12614,29
12615,20
12616,24
12617,20
12618,24
12619,20
12620,21
12621,20
12622,24
12623,25
12624,24
12625,14
12626,26
12627,18
12628,2
12629,4
12630,2
12631,11
12632,24
12633,25
12634,18
12635,24
12636,25
12637,18
12638,4
12639,28
12640,25
12641,18
12642,2
12643,18
12644,4
12645,30
12646,26
12647,1
12648,23
12649,10
12650,23
12651,10
12652,14
12653,24
12654,25
12655,18
12656,4
12657,30
12658,1
12659,30
12660,1
12661,3
12662,1
12663,23
12664,10
12665,14
12666,24
12667,14
12668,26
12669,30
12670,3
12671,30
12672,3
12673,1
12674,30
12675,1
12676,3
12677,30
12678,26
12679,1
12680,26
12681,18
12682,2
12683,11
12684,23
12685,1
12686,26
12687,14
12688,4
12689,30
12690,14
12691,26
12692,18
12693,26
12694,30
12695,26
12696,1
12697,30
12698,26
12699,30
12700,18
12701,30
12702,14
12703,30
12704,18
12705,26
12706,14
12707,26
12708,30
12709,1
12710,3
12711,30
12712,14
12713,10
12714,24
12715,14
12716,4
12717,18
12718,24
12719,11
12720,24
12721,25
12722,28
12723,4
12724,28
12725,25
12726,28
12727,25
12728,18
12729,26
12730,1
12731,23
12732,11
12733,2
12734,4
12735,28
12736,25
12737,28
12738,25
12739,28
12740,4
12741,28
12742,4
12743,28
12744,25
12745,18
12746,2
12747,4
12748,30
12749,24
12750,11
12751,24
12752,10
12753,23
12754,11
12755,2
12756,18
12757,25
12758,24
12759,30
12760,24
12761,10
12762,24
12763,25
12764,28
12765,25
12766,24
12767,20
12768,24
12769,30
12770,1
12771,30
12772,26
12773,18
12774,24
12775,10
12776,23
12777,10
12778,23
12779,1
12780,26
12781,30
12782,3
12783,1
12784,30
12785,18
12786,25
12787,28
12788,25
12789,28
12790,4
12791,28
12792,4
12793,30
12794,1
12795,3
12796,30
12797,14
12798,26
12799,1
12800,23
12801,11
12802,2
12803,18
12804,24
12805,10
12806,14
12807,30
12808,3
12809,30
12810,26
12811,30
12812,3
12813,1
12814,3
12815,1
12816,30
12817,14
12818,24
12819,18
12820,24
12821,18
12822,25
12823,18
12824,24
12825,10
12826,24
12827,11
12828,2
12829,11
12830,2
12831,4
12832,28
12833,25
12834,24
12835,18
12836,2
12837,4
12838,18
12839,26
12840,30
12841,18
12842,30
12843,18
12844,2
12845,4
12846,14
12847,24
12848,20
12849,24
12850,14
12851,10
12852,14
12853,4
12854,18
12855,2
12856,4
12857,30
12858,14
12859,30
12860,14
12861,30
12862,24
12863,25
12864,18
12865,2
12866,4
12867,14
12868,30
12869,1
12870,3
12871,30
12872,24
12873,18
12874,26
12875,30
12876,3
12877,30
12878,3
12879,1
12880,23
12881,1
12882,23
12883,10
12884,24
12885,14
12886,26
12887,18
12888,26
12889,1
12890,30
12891,4
12892,18
12893,26
12894,18
12895,24
12896,20
12897,8
12898,22
12899,17
12900,8
12901,9
12902,13
12903,9
12904,13
12905,9
12906,13
12907,5
12908,19
12909,22
12910,12
12911,8
12912,20
12913,24
12914,20
12915,29
12916,20
12917,8
12918,5
12919,22
12920,12
12921,19
12922,5
12923,8
12924,5
12925,19
12926,12
12927,17
12928,8
12929,9
12930,27
12931,9
12932,13
12933,9
12934,27
12935,9
12936,8
12937,9
12938,8
12939,9
12940,29
12941,9
12942,27
12943,9
12944,13
12945,5
12946,19
12947,5
12948,19
12949,12
12950,22
12951,17
12952,22
12953,19
12954,22
12955,17
12956,22
12957,5
12958,13
12959,5
12960,19
12961,5
12962,8
12963,20
12964,8
12965,12
12966,19
12967,5
12968,13
12969,6
12970,13
12971,5
12972,8
12973,22
12974,16
12975,27
12976,6
12977,29
12978,22
12979,5
12980,19
12981,12
12982,8
12983,22
12984,19
12985,12
12986,17
12987,8
12988,12
12989,22
12990,16
12991,22
12992,17
12993,8
12994,17
12995,8
12996,20
12997,24
12998,30
12999,4
13000,28
13001,25
13002,28
13003,25
13004,18
13005,26
13006,14
13007,30
13008,1
13009,23
13010,11
13011,24
13012,18
13013,2
13014,11
13015,2
13016,4
13017,18
13018,2
13019,4
13020,30
13021,1
13022,30
13023,1
13024,30
13025,14
13026,10
13027,24
13028,11
13029,24
13030,25
13031,24
13032,25
13033,28
13034,25
13035,24
13036,14
13037,4
13038,14
13039,24
13040,14
13041,24
13042,11
13043,24
13044,20
13045,21
13046,6
13047,21
13048,20
13049,21
13050,20
13051,21
13052,6
13053,7
13054,29
13055,20
13056,8
13057,22
13058,12
13059,8
13060,5
13061,22
13062,29
13063,9
13064,12
13065,9
13066,27
13067,6
13068,29
13069,6
13070,29
13071,6
13072,13
13073,6
13074,13
13075,6
13076,13
13077,6
13078,13
13079,6
13080,13
13081,9
13082,29
13083,22
13084,17
13085,12
13086,8
13087,5
13088,22
13089,12
13090,8
13091,12
13092,22
13093,29
13094,7
13095,6
13096,29
13097,16
13098,22
13099,19
13100,12
13101,19
13102,12
13103,8
13104,5
13105,8
13106,9
13107,13
13108,9
13109,12
13110,19
13111,5
13112,22
13113,12
13114,22
13115,17
13116,15
13117,17
13118,8
13119,20
13120,24
13121,11
13122,24
13123,30
13124,4
13125,18
13126,2
13127,4
13128,18
13129,25
13130,24
13131,10
13132,24
13133,25
13134,18
13135,25
13136,24
13137,18
13138,4
13139,28
13140,4
13141,28
13142,25
13143,18
13144,24
13145,20
13146,29
13147,7
13148,6
13149,13
13150,9
13151,27
13152,9
13153,29
13154,20
13155,21
13156,6
13157,13
13158,9
13159,29
13160,20
13161,8
13162,20
13163,7
13164,29
13165,6
13166,29
13167,7
13168,29
13169,22
13170,16
13171,27
13172,6
13173,7
13174,20
13175,21
13176,6
13177,7
13178,29
13179,16
13180,29
13181,7
13182,29
13183,7
13184,29
13185,7
13186,6
13187,13
13188,5
13189,22
13190,29
13191,16
13192,29
13193,16
13194,27
13195,6
13196,13
13197,6
13198,7
13199,6
13200,29
13201,16
13202,8
13203,12
13204,22
13205,16
13206,27
13207,9
13208,13
13209,5
13210,13
13211,9
13212,29
13213,16
13214,8
13215,16
13216,8
13217,17
13218,22
13219,17
13220,15
13221,17
13222,15
13223,17
13224,12
13225,8
13226,5
13227,19
13228,22
13229,16
13230,27
13231,6
13232,27
13233,16
13234,29
13235,6
13236,21
13237,20
13238,8
13239,22
13240,29
13241,16
13242,29
13243,22
13244,17
13245,8
13246,9
13247,12
13248,17
13249,22
13250,12
13251,22
13252,16
13253,8
13254,20
13255,24
13256,20
13257,21
13258,20
13259,8
13260,5
13261,22
13262,5
13263,13
13264,9
13265,13
13266,9
13267,27
13268,9
13269,27
13270,6
13271,27
13272,6
13273,13
13274,5
13275,8
13276,5
13277,13
13278,5
13279,19
13280,22
13281,8
13282,20
13283,29
13284,20
13285,24
13286,10
13287,14
13288,30
13289,4
13290,18
13291,4
13292,28
13293,25
13294,24
13295,10
13296,24
13297,25
13298,24
13299,25
13300,18
13301,26
13302,1
13303,26
13304,14
13305,26
13306,1
13307,23
13308,1
13309,30
13310,1
13311,30
13312,3
13313,30
13314,4
13315,28
13316,4
13317,30
13318,3
13319,30
13320,3
13321,30
13322,18
13323,25
13324,18
13325,4
13326,2
13327,11
13328,2
13329,11
13330,23
13331,11
13332,24
13333,14
13334,26
13335,1
13336,23
13337,1
13338,3
13339,1
13340,26
13341,1
13342,3
13343,1
13344,26
13345,1
13346,26
13347,30
13348,1
13349,23
13350,11
13351,23
13352,1
13353,3
13354,1
